level_0,index,Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
28664,63920,34952379,/m/0j449jy,Spirit Warriors: The Shortcut,2003-01-01,,85.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language""}","{""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",Philippines,Asia
28666,63924,791765,/m/03cgx2,Road,2002-09-27,,134.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
28669,63928,21780051,/m/05mwh5t,OMG,2009-07-29,,105.0,"{""/m/07qv_"": ""Tagalog language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0gxblw4"": ""Filipino Movies""}",Philippines,Asia
28679,63945,12199089,/m/02vvkls,Premaku Velayara,1999-08-06,,140.0,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28680,63946,15300973,/m/03m429m,Ghar Kab Ao Gey,2000-01-09,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/02kdv5l"": ""Action""}",Pakistan,Asia
28683,63950,29381822,/m/0ds93jf,Dada,2000-09-15,,125.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28685,63958,35719335,/m/0jt56t4,Kali Basti,1985-01-01,,,"{""/m/03k50"": ""Hindi Language""}",{},India,Asia
28686,63960,8950238,/m/027qw_y,Case Closed: Jolly Rogers in the Deep Azure,2007-04-21,,95.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28687,63963,15554935,/m/03md_6b,Black & White,2008-03-07,,134.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}",India,Asia
28693,63970,4430611,/m/0c1ycx,Shock,2006-02-09,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28694,63972,27093639,/m/0br_rqk,Dum Maaro Dum,2011-04-22,,130.0,"{""/m/03k50"": ""Hindi Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28705,64004,1938914,/m/067k5q,Three Times,2005-05-20,,129.0,"{""/m/01c44b"": ""Min Nan"", ""/m/0g1jw"": ""Taiwanese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/03q4nz"": ""World cinema"", ""/m/0clz1b"": ""Slice of life story"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28706,64005,6736378,/m/0glc2k,Sankranthi,2005-02-18,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28711,64014,10792019,/m/02qq3j7,Sivappu Sooriyan,1983-05-27,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
28712,64017,31572779,/m/0gls6ck,Gantz,2010-11-29,40568078.0,130.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
28714,64019,12219347,/m/02vw96x,Aakhri Daku,1978-03-07,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28720,64041,36035404,/m/0j_6phf,Mixed Kebab,2012-02-29,,96.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/064_8sq"": ""French Language"", ""/m/049dc8"": ""Flemish language"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hn10"": ""LGBT"", ""/m/07s9rl0"": ""Drama""}",Turkey,Asia
28724,64052,20641973,/m/051y64s,Shahida,1949-03-19,,,"{""/m/02hxcvy"": ""Urdu Language""}",{},Pakistan,Asia
28735,64072,18631205,/m/04gncnw,Ultraman,1979-03-17,,102.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28744,64089,32884822,/m/0h6kn26,Bezawada,2011-11-25,,,"{""/m/09s02"": ""Telugu language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28752,64116,3654107,/m/09sgz1,Youth of the Beast,1963-04-21,,92.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",Japan,Asia
28760,64133,10049879,/m/02q0427,Yellow Hair,1999-06-26,,85.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
28764,64139,10198460,/m/02q4y9n,Let's Talk,2002-12-13,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0424mc"": ""Experimental film"", ""/m/04t36"": ""Musical"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28768,64148,34942818,/m/0j429t7,My Kontrabida Girl,2012-03-14,,,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",Philippines,Asia
28775,64157,10791819,/m/02qq2rh,Bhuvana Oru Kelvi Kuri,1977-09-02,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28780,64164,33711563,/m/0gksxv3,Rice,1963-11-16,,100.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
28784,64175,18471629,/m/04f17m9,"Fine, Totally Fine",2008-01-26,,110.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
28786,64178,3822455,/m/02vkdfr,Love in the City,2007-01-09,,,"{""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28791,64186,34937110,/m/0j45p2d,Baadshah,2013-01-11,,,"{""/m/09s02"": ""Telugu language""}","{""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}",India,Asia
28809,64224,23967572,/m/026p4rm,Manjal Veiyil,2009-06-12,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28818,64254,3599979,/m/09p31b,100 Days With Mr. Arrogant,2004-01-16,,95.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",South Korea,Asia
28819,64255,8026248,/m/026nzqc,Bardaasht,2004-04-23,,157.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28820,64256,14639639,/m/03grjb_,Somberi,2008-06-06,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28823,64264,2399730,/m/079dk5,Prem Sanyas,1925-10-22,,97.0,{},"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",India,Asia
28825,64266,32665218,/m/0h52jtp,Tomie Unlimited,2011-05-14,,85.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror""}",Japan,Asia
28858,64335,30431126,/m/0crxx6_,Antique,2008-11-13,5643207.0,105.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
28862,64345,3903364,/m/0b60sq,Howl's Moving Castle,2004-09-05,,119.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film"", ""/m/06www"": ""Steampunk""}",Japan,Asia
28863,64347,18456519,/m/04f1b_d,The Storm Warriors,2009-12-17,5668356.0,109.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/08322"": ""Wuxia"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28871,64361,26694159,/m/0bmhtqk,Shakespeare M.A. Malayalam,2008-05-19,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28872,64364,21440868,/m/0fvdzm,Bhageeratha,2005-10-13,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama"", ""/m/02cqmh"": ""Tollywood""}",India,Asia
28874,64370,20900606,/m/05b0ttm,Saleem,2009-12-11,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28875,64371,25851654,/m/09v3py5,Tora-san's Lovesick,1974-08-03,,104.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28876,64374,27926541,/m/0ch0v3g,Legend of a Fighter,1982-02-12,,89.0,"{""/m/0459q4"": ""Standard Cantonese""}","{""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28884,64391,14862686,/m/03g_k6f,Aadat Se Majboor,1982-07-02,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28891,64403,10980657,/m/02qx35b,Kittu,2006-07-21,,120.0,"{""/m/09s02"": ""Telugu language""}","{""/m/0hcr"": ""Animation""}",India,Asia
28892,64404,3735943,/m/09y32d,My Right to Ravage Myself,2005-04-01,,93.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
28895,64408,11242,/m/02_qt,Final Fantasy: The Spirits Within,2001-07-02,85131830.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
28914,64439,34274201,/m/0hzpvgy,Njanum Ente Familiyum,2012-02-04,,160.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28924,64462,9781084,/m/02pr_fk,Chakravarthy,1987-06-04,,,"{""/m/09s02"": ""Telugu language""}","{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
28926,64465,17181732,/m/043p_xy,The Casino,1972-03-30,,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28927,64466,10206274,/m/02q560_,That Four-Letter Word,2006-12-21,,,"{""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie""}",India,Asia
28937,64491,13579944,/m/03c9_h3,Maha-Sangram,1990-01-12,,149.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28946,64507,31939040,/m/0gvqvp9,Life Back Then,2011-08-18,1194047.0,131.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama""}",Japan,Asia
28948,64511,7661203,/m/0kvdh3,Heat Shimmer Theater,1981-08-21,,148.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
28953,64520,10536562,/m/02qh3md,Rasathanthram,2006-04-07,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
28957,64535,781201,/m/03bxb6,The Emperor and the Assassin,1998-10-08,,163.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/0gw5qqq"": ""Chinese Movies""}",Japan,Asia
28957,64535,781201,/m/03bxb6,The Emperor and the Assassin,1998-10-08,,163.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28963,64545,34324866,/m/0hzm_dj,Kollaikaran,2012-01-13,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
28966,64549,23524192,/m/09rsf6j,The Karate Kid,2010-06-10,359126022.0,140.0,"{""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0jdm8"": ""Remake"", ""/m/01z02hx"": ""Sports"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Japan,Asia
28966,64549,23524192,/m/09rsf6j,The Karate Kid,2010-06-10,359126022.0,140.0,"{""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0jdm8"": ""Remake"", ""/m/01z02hx"": ""Sports"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28972,64569,26599616,/m/0bh8kf5,The Romance of Book and Sword,1987-08-13,,94.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/08322"": ""Wuxia"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28972,64569,26599616,/m/0bh8kf5,The Romance of Book and Sword,1987-08-13,,94.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/08322"": ""Wuxia"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28976,64582,1252250,/m/04mb4y,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001-12-15,,105.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
28980,64590,22113550,/m/05p4y53,Walang awa kung pumatay,1990-04-25,,92.0,"{""/m/07qv_"": ""Tagalog language""}","{""/m/0gxblw4"": ""Filipino Movies""}",Philippines,Asia
28993,64612,21394093,/m/0j7kd24,Kalishankar,2007-10-14,,,"{""/m/01y6qp"": ""Oriya Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
29000,64623,18824395,/m/04ggfkt,Vamshi,2008-10-02,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
29012,64651,35179560,/m/0j62hwc,Never Ending Story,2012-01-18,,114.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/05p553"": ""Comedy film"", ""/m/02l7c8"": ""Romance Film""}",South Korea,Asia
29015,64655,11842462,/m/02rv8fj,Counterattack! The Underground Space Choujin,1985-07-13,,39.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation""}",Japan,Asia
29027,64682,18994794,/m/04jf6ht,Crossing,2008-06-26,,105.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
29029,64691,19507780,/m/04n2fms,Painted Skin,2008-09-26,,103.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
29029,64691,19507780,/m/04n2fms,Painted Skin,2008-09-26,,103.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
29036,64702,19437772,/m/02r9x38,Raaz 2,2009-01-23,,,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/03npn"": ""Horror""}",India,Asia
29037,64703,3145892,/m/08vcws,Ditto,2000-05-27,,113.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
29042,64710,2725075,/m/07_576,Pardes,1997-08-08,,191.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
29048,64729,19076629,/m/04jm2bp,A Wednesday,2008-09-05,,104.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
29049,64731,8623778,/m/027bgd_,Political Rowdy,2005-09-29,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
29065,64771,34902566,/m/0j430yt,Maximum,2012-06-29,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01chg"": ""Bollywood""}",India,Asia
29067,64774,24996895,/m/09gd5p3,Shara,2003-05-24,,99.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
29070,64778,34555732,/m/0j28f6j,Thoothukudi,2006-07-14,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0gw5w78"": ""Gangster Film""}",India,Asia
29071,64779,18066215,/m/047r8wq,The Scandalous Adventures of Buraikan,1970-04-18,,,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
29076,64792,28869194,/m/0ddfkzm,Vettai,2011-12-23,,168.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
29079,64799,1404035,/m/04zvh8,Last Life in the Universe,2003-08-08,,112.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
29084,64816,27345835,/m/0by037s,Chongqing Blues,2010-05-13,,110.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",China,Asia
29089,64822,2843380,/m/0869k5,The President's Last Bang,2005-02-03,6287722.0,102.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/05mrx8"": ""Political satire"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/0vgkd"": ""Black comedy""}",South Korea,Asia
29095,64840,30011023,/m/0g56ccf,Ghar Jamai,1992-11-13,,140.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/05p553"": ""Comedy film""}",India,Asia
29101,64852,36035994,/m/0j_6pxd,Aadhalal Kadhal Seiveer,2012-11-15,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
29103,64864,23977758,/m/076whzw,I Hate Luv Storys,2010-07-02,,135.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
29106,64881,4704190,/m/0cj6gf,One Piece: The Movie,2000-03-04,,51.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}",Japan,Asia
29109,64885,34726284,/m/0j3fbf3,Chal Pichchur Banate Hain,2012-09-07,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
29110,64887,17778990,/m/047gs0x,A Very Special Love,2008-07-30,,66.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",Philippines,Asia
29120,64914,247709,/m/01ktkd,Dreams,1990-05-11,,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",Japan,Asia
29121,64917,2964301,/m/08ggfz,Together,2003-03-14,14572229.0,116.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",China,Asia
29121,64917,2964301,/m/08ggfz,Together,2003-03-14,14572229.0,116.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
29123,64919,26068451,/m/0b6hvsg,He's in the Army Now,2003-03-12,,,{},"{""/m/01z4y"": ""Comedy""}",Turkey,Asia
29125,64926,12610088,/m/02wxsz0,Jallaad,1995-09-15,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
29127,64931,12874379,/m/02x914r,Thommanum Makkalum,2005-03-18,,130.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
29128,64934,34874231,/m/0hz8pl_,Hong Kong Ghost Stories,2011-10-27,,97.0,"{""/m/0459q4"": ""Standard Cantonese""}","{""/m/03npn"": ""Horror""}",Hong Kong,Asia
29129,64940,1482557,/m/054zpc,Inchon,1981-05-04,5200986.0,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",South Korea,Asia
29145,64985,4087068,/m/0bhb_0,Shadowless Sword,2005-11-18,,104.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
